0.03999999911,5.924223555e-037
0.07999999821,3.565969733e-035
0.1199999973,1.079651429e-033
0.1599999964,2.194689683e-032
0.1999999881,3.371041557e-031
0.2399999946,4.173923524e-030
0.2800000012,4.339684101e-029
0.3199999928,3.896716482e-028
0.3599999845,3.084072509e-027
0.3999999762,2.184953193e-026
0.4399999976,1.402526157e-025
0.4799999893,8.237381715e-025
0.5199999809,4.462913124e-024
0.5600000024,2.24596825e-023
0.5999999642,1.056155063e-022
0.6399999857,4.66476955e-022
0.6800000072,1.943865958e-021
0.719999969,7.672788422e-021
0.7599999905,2.878783695e-020
0.7999999523,1.029880511e-019
0.8399999738,3.522917768e-019
0.8799999952,1.155195155e-018
0.9199999571,3.63951115e-018
0.9599999785,1.104009839e-017
1,3.230510207e-017
1.039999962,9.134624988e-017
1.079999924,2.499894659e-016
1.120000005,6.631329359e-016
1.159999967,1.707322172e-015
1.199999928,4.271807382e-015
1.24000001,1.039924711e-014
1.279999971,2.465842336e-014
1.319999933,5.700794654e-014
1.360000014,1.28617562e-013
1.399999976,2.834163839e-013
1.439999938,6.104878972e-013
1.480000019,1.286574796e-012
1.519999981,2.65505673e-012
1.559999943,5.369571541e-012
1.599999905,1.064949431e-011
1.639999986,2.07243233e-011
1.679999948,3.958942896e-011
1.719999909,7.426273485e-011
1.75999999,1.368282154e-010
1.799999952,2.476861771e-010
1.839999914,4.406764398e-010
1.879999995,7.930270884e-010
1.919999957,1.456322618e-009
1.959999919,2.69082312e-009
2,4.894902261e-009
2.039999962,8.758134662e-009
2.079999924,1.542320405e-008
2.119999886,2.674673105e-008
2.159999847,4.569850276e-008
2.200000048,7.695669524e-008
2.24000001,1.277811492e-007
2.279999971,2.092739351e-007
2.319999933,3.381706222e-007
2.359999895,5.39345649e-007
2.399999857,8.492624488e-007
2.440000057,1.320652018e-006
2.480000019,2.028760036e-006
2.519999981,3.079561338e-006
2.559999943,4.620398158e-006
2.599999905,6.853546893e-006
2.639999866,1.005325066e-005
2.679999828,1.458678526e-005
2.720000029,2.09400805e-005
2.75999999,2.974842027e-005
2.799999952,4.183258352e-005
2.839999914,5.824070831e-005
2.879999876,8.029591118e-005
2.919999838,0.0001096494452
2.960000038,0.0001483388623
3,0.0001988502772
3.039999962,0.0002641834726
3.079999924,0.0003479179577
3.119999886,0.0004542779643
3.159999847,0.0005881937686
3.199999809,0.0007553562755
3.24000001,0.0009622619255
3.279999971,0.001216244069
3.319999933,0.001525488216
3.359999895,0.001899027266
3.399999857,0.002346713794
3.439999819,0.00287916814
3.480000019,0.003507697955
3.519999981,0.004244192969
3.559999943,0.005100988317
3.599999905,0.006090707146
3.639999866,0.007226072252
3.679999828,0.008519703522
3.720000029,0.009983896278
3.75999999,0.01163032278
3.799999952,0.01347009279
3.839999914,0.01551301125
3.879999876,0.017767746
3.919999838,0.02024151012
3.9599998,0.02293987013
4,0.02586658858
4.039999962,0.02902350388
4.079999924,0.03241044655
4.119999886,0.03602520004
4.159999847,0.03986350447
4.199999809,0.04391909763
4.239999771,0.04818380997
4.279999733,0.05264768004
4.319999695,0.05729913339
4.360000134,0.06212516874
4.400000095,0.06711158156
4.440000057,0.0722431913
4.480000019,0.07750411332
4.519999981,0.08287806064
4.559999943,0.08834831417
4.599999905,0.09389849752
4.639999866,0.09951238334
4.679999828,0.1051742285
4.71999979,0.110868983
4.759999752,0.1165824607
4.799999714,0.1223014668
4.839999676,0.1280139089
4.880000114,0.1337089092
4.920000076,0.1393767744
4.960000038,0.1450091302
5,0.1505988091
5.039999962,0.1561399251
5.079999924,0.1616277546
5.119999886,0.1670586914
5.159999847,0.1724302173
5.199999809,0.1777407378
5.239999771,0.1829895377
5.279999733,0.1881766766
5.319999695,0.1933028698
5.359999657,0.1983693987
5.400000095,0.2033780366
5.440000057,0.2083308995
5.480000019,0.2132304013
5.519999981,0.2180791795
5.559999943,0.2228799611
5.599999905,0.2276356071
5.639999866,0.2323489338
5.679999828,0.2370227575
5.71999979,0.2416598201
5.759999752,0.2462627292
5.799999714,0.2508339882
5.839999676,0.2553759813
5.879999638,0.2598908246
5.920000076,0.264380604
5.960000038,0.2688471079
6,0.2732920051
6.039999962,0.2777168155
6.079999924,0.2821228802
6.119999886,0.2865113318
6.159999847,0.2908832431
6.199999809,0.2952394485
6.239999771,0.2995807528
6.279999733,0.3039077818
6.319999695,0.3082210422
6.359999657,0.3125210106
6.399999619,0.3168080151
6.440000057,0.3210823536
6.480000019,0.3253442049
6.519999981,0.3295937479
6.559999943,0.3338310122
6.599999905,0.3380561471
6.639999866,0.342269063
6.679999828,0.3464698195
6.71999979,0.3506583273
6.759999752,0.3548345268
6.799999714,0.3589983284
6.839999676,0.3631496131
6.879999638,0.3672882915
6.920000076,0.3714142442
6.960000038,0.3755272925
7,0.3796273172
7.039999962,0.3837141693
7.079999924,0.3877877295
7.119999886,0.3918478191
7.159999847,0.395894289
7.199999809,0.3999269903
7.239999771,0.4039457738
7.279999733,0.4079505503
7.319999695,0.4119411111
7.359999657,0.4159173071
7.399999619,0.4198790491
7.440000057,0.4238261878
7.480000019,0.4277585447
7.519999981,0.4316760302
7.559999943,0.4355784953
7.599999905,0.4394658208
7.639999866,0.4433379173
7.679999828,0.4471946359
7.71999979,0.451035887
7.759999752,0.4548615217
7.799999714,0.4586714506
7.839999676,0.4624655843
7.879999638,0.4662438333
7.919999599,0.4700060487
7.960000038,0.4737522006
8,0.4774821699
8.039999962,0.4811958373
8.079999924,0.484893173
8.119999886,0.4885740578
8.159999847,0.492238462
8.199999809,0.4958862662
8.239999771,0.4995173812
8.279999733,0.5031318069
8.319999695,0.506729424
8.359999657,0.5103102326
8.399999619,0.513874054
8.43999958,0.5174209476
8.479999542,0.5209508538
8.519999504,0.5244636536
8.559999466,0.5279592872
8.599999428,0.5314378142
8.63999939,0.5348991156
8.679999352,0.5383431315
8.720000267,0.5417699218
8.760000229,0.5451793075
8.800000191,0.5485714078
8.840000153,0.5519461036
8.880000114,0.5553033352
8.920000076,0.5586431623
8.960000038,0.5619655252
